,name,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04
10,northland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,4,3,5,3,4,2,2,4,5,7,5,2,2,6,4,7,2,5,3,2,3,3,2,7,6,5,5,5,4,6,3,5,4,2,8,9,2,7,6,3,2,6,4,7,10,5,5,4,3,8,5,8,7,3,3,4,7,6,2,8,1,3,8,4,3,3,2,5,4,11,7,9,7,6,5,7,10,4,18,7,3,6,3,3,8,2,2,4,2,1,5,6,8,4,2,4,1,2,16,7,12,5,4,3,11,8,8,7,8,2,1,9,16,8,3,1,7,6,12,3,10,6,7,9,3,10,10,11,10,11,3,8,8,4,8,9,6,6,2,7,7,8,6,5,4,5,12,7,6,9,4,2,4,4,5,6,6,9,5,3,9,6,5,4,6,4,3,2,4,6,4,7,1,2,1,1,0,2,0,1,0,2,5,0,2,0,1,0,1,1,1,1,2,2,1,5,1,2,1,1,1,1,2,2,1,4,6,0,0,0,1,2,4,5,0,1,3,2,2,4,2,0,0,6,2,6,3,4,3,2,5,5,3,6,3,2,2,1,3,6,7,4,3,4,10,7,3,3,2
11,south_canterbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,0,1,1,1,1,2,5,3,2,3,4,0,1,3,3,6,4,2,1,5,2,0,1,4,0,2,1,3,4,1,2,0,1,2,2,6,4,2,2,2,2,6,3,2,4,1,1,2,3,0,1,2,2,0,3,5,5,4,2,0,5,18,6,4,5,5,5,6,5,6,4,1,1,0,0,5,8,5,2,4,5,2,4,6,17,2,3,2,2,1,4,2,5,2,1,8,6,4,3,2,4,3,2,6,8,3,4,2,2,0,11,0,6,7,9,4,1,14,4,8,8,8,5,3,12,7,5,5,1,3,3,7,4,6,5,11,2,1,6,6,7,1,5,2,1,5,3,4,4,5,0,1,1,3,2,3,1,0,1,3,0,1,0,2,0,3,0,3,1,0,0,0,1,1,0,1,2,1,0,1,1,2,0,3,0,0,0,1,0,2,3,2,0,0,0,1,0,2,4,1,1,3,1,2,1,0,2,2,2,4,1,2,3,1,1,2,4,1,1,4,1,2,0,1,1,2,3,0,1,3,1,3,1,3
12,southern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,1,0,1,2,2,7,2,6,5,3,9,2,2,9,5,4,2,12,3,5,9,3,7,11,10,4,9,7,9,6,10,8,5,4,10,15,8,10,11,5,8,10,11,14,4,12,6,5,4,13,14,10,15,9,17,11,21,12,17,18,17,7,27,16,15,12,13,10,5,6,12,11,10,4,5,8,16,22,16,21,24,5,8,13,16,9,18,15,7,9,14,13,11,13,9,12,15,8,22,11,15,25,12,12,29,9,18,9,23,4,4,13,8,10,11,9,14,11,20,18,20,21,40,13,14,21,34,74,24,29,15,14,35,34,39,34,45,15,17,36,25,41,22,21,12,16,47,30,31,14,19,6,4,23,12,13,9,19,7,4,15,4,7,8,11,3,6,7,18,5,8,11,3,3,5,13,6,2,4,1,0,1,4,4,3,0,3,0,5,0,1,1,0,1,0,2,5,0,1,3,1,1,3,2,1,6,2,2,3,1,2,3,4,1,1,1,4,2,4,4,3,1,2,8,4,5,5,3,2,4,3,14,10,9,5,8,5,2,7,2,10,3,6,4,7,15,7,8,7
13,tairawhiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,2,0,2,1,1,0,0,0,1,1,0,3,4,0,2,0,0,3,2,4,4,2,0,0,2,0,1,1,0,2,0,0,0,2,3,1,1,1,3,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,1,1,4,1,1,0,2,1,4,1,1,1,0,1,0,1,0,0,0,0,2,0,4,1,1,1,0,2,0,2,1,2,1,0,0,1,0,0,0,2,3,0,0,0,3,0,1,1,1,0,1,0,1,1,1,1,0,0,3,1,2,0,0,0,2,0,1,2,0,0,4,2,5,4,3,8,1,1,0,3,2,1,2,0,1,3,0,1,1,1,1,0,5,2,3,2,1,1,2,1,3,2,0,0,0,1,1,1,0,3,0,1,1,2,0,0,0,0,0,0,1,1,1,0,1,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,3,2,1,1,2,0,3,1,2,0,2,1,1,1,0,0
14,taranaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,1,1,0,0,2,3,0,3,1,0,1,1,5,2,6,2,0,1,3,3,5,5,0,3,2,4,4,2,5,3,3,2,7,4,5,5,6,2,4,13,5,4,2,2,1,5,5,8,6,5,9,6,3,4,2,11,4,4,1,4,5,7,10,13,6,4,3,11,2,6,5,8,6,2,7,7,17,14,1,3,2,5,5,6,3,4,1,3,7,5,8,7,12,0,2,2,13,9,6,12,5,1,5,9,5,18,6,2,5,11,7,17,2,5,7,8,17,6,9,7,5,4,3,5,9,8,13,4,7,6,10,6,15,18,24,1,4,14,11,22,18,19,7,10,14,11,14,14,9,5,6,13,9,6,5,5,5,6,1,6,5,0,5,4,2,1,8,4,3,5,2,3,8,1,6,1,1,0,0,2,0,1,3,1,0,0,1,2,1,0,0,0,1,1,2,1,0,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,4,3,4,5,0,0,1,0,4,4,1,2,1,3,0,4,1,3,2,1,0,3,1,3,3,1,2,1,3,3,4,1,2,1
15,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
16,waikato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,5,2,2,8,4,5,5,4,6,4,6,8,4,9,12,16,30,10,23,5,9,19,19,21,13,11,13,15,10,22,8,16,8,3,28,13,12,12,9,10,4,11,16,19,15,22,12,8,25,11,21,35,7,11,5,10,14,16,18,11,5,6,8,16,8,12,16,2,10,13,15,7,10,6,6,4,10,12,13,11,11,13,7,18,21,14,17,13,9,12,21,14,17,15,17,4,8,21,16,22,12,29,15,12,13,20,17,17,11,7,3,13,9,10,10,15,7,8,22,19,16,10,11,20,9,32,16,34,22,22,9,11,20,14,22,21,18,10,20,25,25,42,37,19,14,13,23,20,27,22,26,12,14,26,25,14,26,28,24,15,21,20,40,13,15,10,11,16,17,12,19,14,9,8,15,14,13,11,11,8,7,11,10,12,9,11,4,3,11,5,5,7,2,2,6,12,2,7,7,3,1,3,7,6,1,6,5,3,3,4,9,3,2,7,6,4,0,4,1,7,4,0,3,13,7,4,6,3,2,3,7,5,5,7,5,3,1,6,8,7,6,5,8,4,2,8,9,9,6,6,1,11,7,8,5,7
17,wairarapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,4,2,0,3,2,1,0,0,2,1,2,1,1,1,2,0,0,3,1,0,0,1,2,0,0,1,0,1,1,2,2,1,0,0,1,1,0,0,13,2,4,2,4,1,5,1,2,4,1,3,4,3,1,2,5,3,2,3,4,3,2,4,0,0,3,3,0,2,7,0,0,0,1,3,2,1,3,0,1,3,8,2,0,0,0,2,6,1,0,2,1,0,1,5,1,1,1,1,2,0,1,1,6,4,1,3,9,3,11,6,6,1,1,5,6,4,7,2,4,1,5,4,5,5,3,2,4,6,4,3,4,1,2,0,4,1,4,2,1,2,2,6,1,4,3,1,6,4,6,3,2,1,3,3,3,0,8,3,1,4,1,3,3,2,2,1,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,2,0,4,0,0,2,2,1,0,0,0,3,3,4,1,0
18,waitemata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,0,1,4,2,2,0,3,11,6,7,13,18,14,17,18,13,19,20,17,19,22,15,12,13,16,12,17,15,14,8,13,10,17,10,8,10,9,9,13,7,17,10,9,4,5,5,8,9,7,6,6,5,6,4,9,4,10,5,5,6,21,5,8,12,6,4,4,10,12,12,11,5,7,14,14,22,4,15,9,8,9,13,17,19,10,15,12,25,18,20,17,37,8,8,18,19,10,30,20,7,14,22,15,21,12,14,8,7,11,8,15,17,10,16,15,12,20,12,17,16,8,9,9,20,9,27,11,19,19,32,33,26,29,28,21,37,44,39,28,47,46,25,19,44,57,42,30,41,17,14,29,22,28,45,27,17,15,28,33,28,14,12,19,14,15,15,27,22,31,5,10,34,16,23,12,7,12,6,19,19,12,21,12,12,14,23,34,9,10,6,3,6,16,14,14,7,6,2,2,10,8,6,8,8,5,5,6,3,8,8,4,3,4,1,12,8,7,1,1,1,3,9,8,2,7,1,2,8,6,7,5,10,1,4,12,3,9,9,15,8,5,9,15,6,7,5,6,10,6,14,15,10,10,6,7,7,12,24,11,11
19,whanganui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,0,0,1,2,0,2,4,2,1,0,4,6,1,6,3,0,0,9,8,5,3,5,3,1,5,6,6,10,3,2,2,5,6,1,2,2,4,2,4,2,3,1,1,2,3,2,2,2,3,7,1,1,3,1,2,3,3,0,0,1,1,1,2,2,1,1,2,2,7,0,1,0,0,1,2,2,0,2,0,1,1,2,1,1,2,0,1,2,1,2,1,1,4,1,2,1,0,2,1,1,1,2,3,2,2,1,0,3,1,5,2,2,3,2,2,2,7,7,2,8,2,1,4,6,5,5,5,2,7,4,6,4,3,3,5,5,6,5,6,1,2,1,0,3,3,2,6,1,2,4,5,5,2,1,1,1,1,1,1,1,3,4,0,0,1,2,0,0,0,0,2,1,1,0,1,3,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,2,1,0,1,1,1,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,1,0,0,0,2,1,2,0,0,0,0,0,1,2,2,0,1,0,0,3,0,0,0,0
